Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost,Price_Lakh,service_cost_thousand,Car_Age,Engine_Category,Mileage_Category
8248,Hyundai,i20,2018,Diesel,Manual,1140000.0,15.2,2000,5,19500.0,11.4,19.5,6,1.5L-2.0L,Average
8249,Renault,Triber,2016,Diesel,Automatic,1470000.0,26.2,1000,5,6600.0,14.7,6.6,8,Below 1.0L,Excellent
8250,Mahindra,Bolero,2017,Petrol,Automatic,2970000.0,23.9,2000,4,21400.0,29.7,21.4,7,1.5L-2.0L,Good
8251,Tata Motors,Nexon,2016,Petrol,Manual,1030000.0,11.4,1000,5,22100.0,10.3,22.1,8,Below 1.0L,Low
8252,Mahindra,Thar,2015,Electric,Automatic,2030000.0,18.0,1200,4,6000.0,20.3,6.0,9,1.0L-1.5L,Average
8253,Honda,Civic,2023,Petrol,Automatic,1610000.0,20.8,1200,7,14000.0,16.1,14.0,1,1.0L-1.5L,Good
8254,Mahindra,Bolero,2024,CNG,Automatic,3290000.0,26.9,1200,7,12300.0,32.9,12.3,0,1.0L-1.5L,Excellent
8255,Volkswagen,Taigun,2018,Petrol,Automatic,2450000.0,19.1,2000,6,20400.0,24.5,20.4,6,1.5L-2.0L,Average
8256,Hyundai,Verna,2024,Petrol,Manual,3100000.0,18.4,1800,7,24500.0,31.0,24.5,0,1.5L-2.0L,Average
8257,Skoda,Kushaq,2020,Electric,Automatic,1030000.0,16.9,2500,4,7800.0,10.3,7.8,4,2.0L-3.0L,Average
8258,Maruti Suzuki,Ertiga,2018,Petrol,Automatic,770000.0,25.0,1800,7,15600.0,7.7,15.6,6,1.5L-2.0L,Good
8259,Toyota,Camry,2023,Petrol,Automatic,1820000.0,26.6,1000,4,22500.0,18.2,22.5,1,Below 1.0L,Excellent
8260,Skoda,Octavia,2022,Diesel,Manual,2640000.0,20.6,2500,4,20800.0,26.4,20.8,2,2.0L-3.0L,Good
8261,Tata Motors,Nexon,2016,Petrol,Manual,830000.0,21.1,2000,7,24800.0,8.3,24.8,8,1.5L-2.0L,Good
8262,Mahindra,Bolero,2024,Petrol,Automatic,2170000.0,14.9,2000,7,10800.0,21.7,10.8,0,1.5L-2.0L,Low
8263,Honda,WR-V,2016,Diesel,Automatic,2380000.0,12.4,2000,4,14500.0,23.8,14.5,8,1.5L-2.0L,Low
8264,Volkswagen,Virtus,2017,CNG,Manual,1340000.0,26.2,800,7,9500.0,13.4,9.5,7,Below 1.0L,Excellent
8265,Mahindra,Bolero,2015,Petrol,Automatic,1480000.0,16.0,1800,7,9500.0,14.8,9.5,9,1.5L-2.0L,Average
8266,Renault,Kwid,2018,Electric,Manual,3460000.0,24.9,1800,4,15200.0,34.6,15.2,6,1.5L-2.0L,Good
8267,Honda,WR-V,2017,Petrol,Automatic,2570000.0,16.9,1500,7,23600.0,25.7,23.6,7,1.0L-1.5L,Average
8268,Volkswagen,Polo,2017,CNG,Manual,1440000.0,14.8,1800,5,8600.0,14.4,8.6,7,1.5L-2.0L,Low
8269,Volkswagen,Polo,2015,Petrol,Automatic,790000.0,20.0,1500,5,11400.0,7.9,11.4,9,1.0L-1.5L,Average
8270,Kia,Sonet,2022,CNG,Manual,2680000.0,20.2,1800,5,21400.0,26.8,21.4,2,1.5L-2.0L,Good
8271,Skoda,Superb,2021,CNG,Manual,2090000.0,29.2,2000,6,7800.0,20.9,7.8,3,1.5L-2.0L,Excellent
8272,Honda,Amaze,2015,Electric,Automatic,2020000.0,20.1,800,7,11000.0,20.2,11.0,9,Below 1.0L,Good
8273,Tata Motors,Nexon,2023,Petrol,Manual,1940000.0,14.1,1800,5,10900.0,19.4,10.9,1,1.5L-2.0L,Low
8274,Renault,Kiger,2024,Petrol,Automatic,560000.0,11.7,800,6,9700.0,5.6,9.7,0,Below 1.0L,Low
8275,Volkswagen,Polo,2022,Petrol,Automatic,410000.0,14.5,800,6,6700.0,4.1,6.7,2,Below 1.0L,Low
8276,Hyundai,Verna,2017,CNG,Automatic,2410000.0,26.2,800,7,6600.0,24.1,6.6,7,Below 1.0L,Excellent
8277,Renault,Lodgy,2024,CNG,Manual,3170000.0,28.0,1000,7,23000.0,31.7,23.0,0,Below 1.0L,Excellent
8278,Skoda,Superb,2021,Petrol,Automatic,560000.0,10.5,1000,5,16900.0,5.6,16.9,3,Below 1.0L,Low
8279,Tata Motors,Nexon,2015,Electric,Automatic,1530000.0,10.5,1500,6,14900.0,15.3,14.9,9,1.0L-1.5L,Low
8280,Hyundai,Creta,2020,Electric,Automatic,540000.0,17.8,800,4,8400.0,5.4,8.4,4,Below 1.0L,Average
8281,Skoda,Slavia,2020,Electric,Automatic,1140000.0,18.5,1000,7,12500.0,11.4,12.5,4,Below 1.0L,Average
8282,Renault,Triber,2015,Electric,Automatic,3350000.0,15.4,1000,6,19000.0,33.5,19.0,9,Below 1.0L,Average
8283,Skoda,Superb,2019,Petrol,Manual,2060000.0,21.2,2000,4,17600.0,20.6,17.6,5,1.5L-2.0L,Good
8284,Renault,Kwid,2019,CNG,Automatic,2110000.0,12.7,1800,6,22900.0,21.1,22.9,5,1.5L-2.0L,Low
8285,Toyota,Urban Cruiser,2019,Petrol,Manual,3020000.0,16.8,1800,7,16000.0,30.2,16.0,5,1.5L-2.0L,Average
8286,Toyota,Urban Cruiser,2018,Petrol,Manual,1130000.0,16.2,1500,6,18900.0,11.3,18.9,6,1.0L-1.5L,Average
8287,Skoda,Slavia,2019,Diesel,Automatic,900000.0,29.6,1000,6,5100.0,9.0,5.1,5,Below 1.0L,Excellent
8288,Skoda,Rapid,2015,Diesel,Automatic,1780000.0,20.7,2000,6,10000.0,17.8,10.0,9,1.5L-2.0L,Good
8289,Tata Motors,Tiago,2020,Electric,Automatic,610000.0,27.1,800,4,24400.0,6.1,24.4,4,Below 1.0L,Excellent
8290,Skoda,Rapid,2024,Diesel,Manual,3470000.0,11.7,1000,4,22100.0,34.7,22.1,0,Below 1.0L,Low
8291,Maruti Suzuki,Baleno,2019,CNG,Manual,3190000.0,12.2,2500,6,15400.0,31.9,15.4,5,2.0L-3.0L,Low
8292,Skoda,Slavia,2023,Diesel,Manual,1910000.0,16.2,2500,6,8700.0,19.1,8.7,1,2.0L-3.0L,Average
8293,Honda,Amaze,2024,Electric,Automatic,3430000.0,14.2,1800,6,23700.0,34.3,23.7,0,1.5L-2.0L,Low
8294,Mahindra,XUV300,2024,Diesel,Automatic,2240000.0,17.9,2000,5,18600.0,22.4,18.6,0,1.5L-2.0L,Average
8295,Tata Motors,Punch,2021,Petrol,Automatic,1290000.0,27.1,1200,5,5400.0,12.9,5.4,3,1.0L-1.5L,Excellent
8296,Honda,Amaze,2024,Electric,Manual,2890000.0,17.3,1000,5,23000.0,28.9,23.0,0,Below 1.0L,Average
8297,Maruti Suzuki,WagonR,2019,Electric,Automatic,2910000.0,29.0,800,5,19400.0,29.1,19.4,5,Below 1.0L,Excellent
8298,Mahindra,XUV300,2018,CNG,Automatic,1540000.0,18.3,1000,5,22500.0,15.4,22.5,6,Below 1.0L,Average
8299,Volkswagen,Polo,2016,CNG,Manual,720000.0,20.3,800,4,23900.0,7.2,23.9,8,Below 1.0L,Good
8300,Renault,Triber,2023,CNG,Manual,1000000.0,23.4,1000,6,21100.0,10.0,21.1,1,Below 1.0L,Good
8301,Skoda,Kushaq,2016,CNG,Manual,1380000.0,25.0,800,5,23800.0,13.8,23.8,8,Below 1.0L,Good
8302,Honda,WR-V,2023,CNG,Automatic,1220000.0,25.5,2000,5,6400.0,12.2,6.4,1,1.5L-2.0L,Excellent
8303,Honda,City,2020,Electric,Automatic,3140000.0,24.0,1500,7,17300.0,31.4,17.3,4,1.0L-1.5L,Good
8304,Toyota,Innova,2017,Diesel,Automatic,440000.0,15.3,1000,7,16500.0,4.4,16.5,7,Below 1.0L,Average
8305,Kia,Sonet,2023,Petrol,Automatic,2670000.0,17.1,1200,4,24800.0,26.7,24.8,1,1.0L-1.5L,Average
8306,Tata Motors,Nexon,2023,Diesel,Manual,2170000.0,16.6,1500,7,14600.0,21.7,14.6,1,1.0L-1.5L,Average
8307,Toyota,Glanza,2018,Electric,Manual,1690000.0,20.4,2000,5,11000.0,16.9,11.0,6,1.5L-2.0L,Good
8308,Tata Motors,Nexon,2020,Petrol,Automatic,1370000.0,18.9,1800,4,10700.0,13.7,10.7,4,1.5L-2.0L,Average
8309,Kia,Carnival,2023,Diesel,Automatic,810000.0,27.2,1800,4,16900.0,8.1,16.9,1,1.5L-2.0L,Excellent
8310,Tata Motors,Nexon,2019,Electric,Manual,420000.0,17.1,1200,6,16600.0,4.2,16.6,5,1.0L-1.5L,Average
8311,Kia,Carnival,2015,Electric,Manual,2010000.0,10.5,1200,7,21100.0,20.1,21.1,9,1.0L-1.5L,Low
8312,Renault,Lodgy,2020,Electric,Manual,1390000.0,11.8,2000,6,7200.0,13.9,7.2,4,1.5L-2.0L,Low
8313,Kia,Carnival,2020,Petrol,Automatic,1820000.0,19.0,1500,4,8700.0,18.2,8.7,4,1.0L-1.5L,Average
8314,Tata Motors,Altroz,2017,Petrol,Automatic,2780000.0,17.6,1500,6,18100.0,27.8,18.1,7,1.0L-1.5L,Average
8315,Volkswagen,Polo,2015,Electric,Automatic,2220000.0,17.0,1200,5,21500.0,22.2,21.5,9,1.0L-1.5L,Average
8316,Honda,City,2021,CNG,Manual,2190000.0,13.3,800,6,14600.0,21.9,14.6,3,Below 1.0L,Low
8317,Honda,Jazz,2020,Electric,Automatic,1710000.0,22.4,1800,7,19800.0,17.1,19.8,4,1.5L-2.0L,Good
8318,Renault,Kwid,2015,Petrol,Manual,450000.0,11.7,1500,4,13100.0,4.5,13.1,9,1.0L-1.5L,Low
8319,Kia,Carnival,2023,Diesel,Automatic,1330000.0,21.8,1800,6,17100.0,13.3,17.1,1,1.5L-2.0L,Good
8320,Renault,Kwid,2024,Electric,Automatic,950000.0,18.1,1800,6,11300.0,9.5,11.3,0,1.5L-2.0L,Average
8321,Honda,Civic,2015,Petrol,Automatic,2190000.0,20.5,2000,7,6400.0,21.9,6.4,9,1.5L-2.0L,Good
8322,Mahindra,Thar,2015,Diesel,Automatic,2570000.0,14.8,1800,4,7600.0,25.7,7.6,9,1.5L-2.0L,Low
8323,Skoda,Superb,2019,Diesel,Manual,3320000.0,11.5,800,7,8800.0,33.2,8.8,5,Below 1.0L,Low
8324,Hyundai,i10,2021,Petrol,Automatic,1520000.0,18.2,1000,7,13100.0,15.2,13.1,3,Below 1.0L,Average
8325,Kia,EV6,2024,CNG,Manual,510000.0,11.4,800,7,20600.0,5.1,20.6,0,Below 1.0L,Low
8326,Volkswagen,Vento,2024,Petrol,Automatic,2330000.0,20.6,2500,7,8500.0,23.3,8.5,0,2.0L-3.0L,Good
8327,Toyota,Urban Cruiser,2018,Petrol,Automatic,670000.0,12.6,1200,5,12300.0,6.7,12.3,6,1.0L-1.5L,Low
8328,Mahindra,Thar,2018,Petrol,Automatic,2450000.0,26.2,1500,5,24400.0,24.5,24.4,6,1.0L-1.5L,Excellent
8329,Mahindra,XUV700,2018,Diesel,Automatic,1020000.0,27.4,1800,5,17600.0,10.2,17.6,6,1.5L-2.0L,Excellent
8330,Maruti Suzuki,Ertiga,2020,Electric,Automatic,770000.0,21.8,800,7,9700.0,7.7,9.7,4,Below 1.0L,Good
8331,Skoda,Octavia,2020,Petrol,Automatic,2850000.0,25.1,2500,4,11400.0,28.5,11.4,4,2.0L-3.0L,Excellent
8332,Mahindra,XUV700,2018,Petrol,Automatic,1930000.0,13.9,2000,4,24800.0,19.3,24.8,6,1.5L-2.0L,Low
8333,Kia,Carnival,2016,CNG,Manual,1940000.0,20.1,2000,4,14500.0,19.4,14.5,8,1.5L-2.0L,Good
8334,Hyundai,i20,2017,Diesel,Manual,990000.0,29.3,1000,6,11100.0,9.9,11.1,7,Below 1.0L,Excellent
8335,Volkswagen,Taigun,2017,CNG,Automatic,860000.0,14.8,1200,7,5100.0,8.6,5.1,7,1.0L-1.5L,Low
8336,Volkswagen,Vento,2020,CNG,Automatic,1480000.0,18.0,1000,5,16000.0,14.8,16.0,4,Below 1.0L,Average
8337,Renault,Kwid,2019,Electric,Automatic,560000.0,27.6,2000,4,12100.0,5.6,12.1,5,1.5L-2.0L,Excellent
8338,Kia,Carnival,2024,Electric,Manual,1120000.0,29.0,1200,5,23700.0,11.2,23.7,0,1.0L-1.5L,Excellent
8339,Tata Motors,Tiago,2018,CNG,Automatic,2620000.0,28.7,1200,6,22700.0,26.2,22.7,6,1.0L-1.5L,Excellent
8340,Hyundai,Verna,2023,CNG,Manual,3370000.0,12.8,2500,7,7300.0,33.7,7.3,1,2.0L-3.0L,Low
8341,Volkswagen,Taigun,2018,Diesel,Manual,1620000.0,14.6,2500,4,15100.0,16.2,15.1,6,2.0L-3.0L,Low
8342,Hyundai,Verna,2022,Electric,Manual,1160000.0,19.8,800,7,9500.0,11.6,9.5,2,Below 1.0L,Average
8343,Tata Motors,Nexon,2017,CNG,Automatic,2250000.0,26.8,800,5,19400.0,22.5,19.4,7,Below 1.0L,Excellent
8344,Kia,Carnival,2017,Diesel,Manual,2510000.0,21.9,800,7,9500.0,25.1,9.5,7,Below 1.0L,Good
8345,Tata Motors,Tiago,2024,Petrol,Manual,1730000.0,26.3,1000,7,15300.0,17.3,15.3,0,Below 1.0L,Excellent
8346,Volkswagen,Tiguan,2022,CNG,Automatic,2180000.0,13.9,2000,6,5600.0,21.8,5.6,2,1.5L-2.0L,Low
8347,Tata Motors,Altroz,2021,Petrol,Manual,2250000.0,19.8,1200,5,10000.0,22.5,10.0,3,1.0L-1.5L,Average
8348,Hyundai,Venue,2019,Diesel,Manual,950000.0,27.8,2000,7,7500.0,9.5,7.5,5,1.5L-2.0L,Excellent
8349,Kia,Sonet,2017,CNG,Automatic,1050000.0,20.8,800,5,13200.0,10.5,13.2,7,Below 1.0L,Good
8350,Toyota,Innova,2024,Diesel,Automatic,1700000.0,16.7,1500,6,15800.0,17.0,15.8,0,1.0L-1.5L,Average
8351,Mahindra,Bolero,2023,Diesel,Manual,2940000.0,20.0,1500,4,21100.0,29.4,21.1,1,1.0L-1.5L,Average
8352,Toyota,Innova,2017,Diesel,Manual,1300000.0,11.9,1800,4,5100.0,13.0,5.1,7,1.5L-2.0L,Low
8353,Hyundai,i20,2021,Petrol,Manual,1920000.0,10.5,1000,6,16600.0,19.2,16.6,3,Below 1.0L,Low
8354,Kia,Sonet,2016,Petrol,Automatic,2140000.0,14.3,2000,7,17500.0,21.4,17.5,8,1.5L-2.0L,Low
8355,Volkswagen,Polo,2022,Electric,Manual,950000.0,13.9,1800,4,13200.0,9.5,13.2,2,1.5L-2.0L,Low
8356,Tata Motors,Altroz,2021,CNG,Manual,950000.0,18.7,2000,4,12000.0,9.5,12.0,3,1.5L-2.0L,Average
8357,Hyundai,Venue,2017,CNG,Automatic,1610000.0,10.6,2500,7,6200.0,16.1,6.2,7,2.0L-3.0L,Low
8358,Maruti Suzuki,Baleno,2021,Electric,Automatic,1200000.0,11.3,1000,6,22000.0,12.0,22.0,3,Below 1.0L,Low
8359,Kia,EV6,2022,Diesel,Manual,2430000.0,23.4,2500,7,17100.0,24.3,17.1,2,2.0L-3.0L,Good
8360,Maruti Suzuki,Ertiga,2024,Diesel,Manual,2040000.0,29.3,1800,4,7000.0,20.4,7.0,0,1.5L-2.0L,Excellent
8361,Hyundai,Verna,2019,Diesel,Manual,1520000.0,19.9,1000,6,9000.0,15.2,9.0,5,Below 1.0L,Average
8362,Skoda,Slavia,2017,CNG,Automatic,1200000.0,25.7,1500,7,22600.0,12.0,22.6,7,1.0L-1.5L,Excellent
8363,Volkswagen,Polo,2019,CNG,Automatic,3090000.0,14.5,1500,5,7400.0,30.9,7.4,5,1.0L-1.5L,Low
8364,Maruti Suzuki,Baleno,2022,Petrol,Automatic,2640000.0,14.2,1800,6,14000.0,26.4,14.0,2,1.5L-2.0L,Low
8365,Maruti Suzuki,Ertiga,2024,Petrol,Manual,1540000.0,19.0,1200,4,12500.0,15.4,12.5,0,1.0L-1.5L,Average
8366,Honda,Amaze,2018,CNG,Manual,1220000.0,11.9,2000,5,16300.0,12.2,16.3,6,1.5L-2.0L,Low
8367,Volkswagen,Taigun,2016,Petrol,Manual,1590000.0,18.9,2000,5,5100.0,15.9,5.1,8,1.5L-2.0L,Average
8368,Honda,Civic,2022,Electric,Manual,2820000.0,19.3,1500,7,10800.0,28.2,10.8,2,1.0L-1.5L,Average
8369,Hyundai,i10,2024,Petrol,Automatic,1630000.0,28.6,1000,5,6900.0,16.3,6.9,0,Below 1.0L,Excellent
8370,Maruti Suzuki,WagonR,2020,CNG,Automatic,2580000.0,29.1,1200,5,13000.0,25.8,13.0,4,1.0L-1.5L,Excellent
8371,Mahindra,Scorpio,2020,Petrol,Automatic,3340000.0,13.3,1500,6,18100.0,33.4,18.1,4,1.0L-1.5L,Low
8372,Maruti Suzuki,Dzire,2020,Petrol,Manual,2670000.0,16.0,800,7,22100.0,26.7,22.1,4,Below 1.0L,Average
8373,Hyundai,Verna,2015,Diesel,Manual,1960000.0,28.8,1500,6,6200.0,19.6,6.2,9,1.0L-1.5L,Excellent
8374,Maruti Suzuki,WagonR,2017,CNG,Automatic,3180000.0,15.5,1800,4,7700.0,31.8,7.7,7,1.5L-2.0L,Average
8375,Toyota,Fortuner,2022,Electric,Manual,2930000.0,16.4,1500,7,15900.0,29.3,15.9,2,1.0L-1.5L,Average
8376,Honda,Jazz,2023,Electric,Automatic,2450000.0,27.8,2000,4,12300.0,24.5,12.3,1,1.5L-2.0L,Excellent
8377,Volkswagen,Vento,2019,CNG,Automatic,2200000.0,16.4,2500,7,8900.0,22.0,8.9,5,2.0L-3.0L,Average
8378,Mahindra,Thar,2016,Diesel,Manual,1510000.0,22.6,2500,5,17300.0,15.1,17.3,8,2.0L-3.0L,Good
8379,Volkswagen,Polo,2022,CNG,Manual,1110000.0,27.1,1000,6,20100.0,11.1,20.1,2,Below 1.0L,Excellent
8380,Tata Motors,Tiago,2022,Electric,Manual,2340000.0,20.8,1800,5,6700.0,23.4,6.7,2,1.5L-2.0L,Good
8381,Mahindra,Thar,2024,Electric,Automatic,780000.0,14.8,1500,7,19000.0,7.8,19.0,0,1.0L-1.5L,Low
8382,Mahindra,Bolero,2023,Electric,Manual,2370000.0,28.2,2500,5,10900.0,23.7,10.9,1,2.0L-3.0L,Excellent
8383,Hyundai,Venue,2024,Diesel,Automatic,2040000.0,15.3,1800,5,12000.0,20.4,12.0,0,1.5L-2.0L,Average
8384,Tata Motors,Nexon,2023,Electric,Automatic,1950000.0,29.8,2000,5,15600.0,19.5,15.6,1,1.5L-2.0L,Excellent
8385,Renault,Triber,2020,CNG,Manual,1550000.0,20.8,1200,7,19200.0,15.5,19.2,4,1.0L-1.5L,Good
8386,Mahindra,Scorpio,2022,Electric,Manual,1770000.0,28.5,2000,6,13800.0,17.7,13.8,2,1.5L-2.0L,Excellent
8387,Hyundai,Creta,2019,CNG,Manual,860000.0,26.6,1200,5,24600.0,8.6,24.6,5,1.0L-1.5L,Excellent
8388,Toyota,Camry,2021,Petrol,Manual,830000.0,24.7,2000,7,20000.0,8.3,20.0,3,1.5L-2.0L,Good
8389,Maruti Suzuki,Dzire,2024,Petrol,Automatic,2640000.0,21.9,2500,7,7600.0,26.4,7.6,0,2.0L-3.0L,Good
8390,Toyota,Innova,2016,CNG,Manual,3470000.0,16.9,1500,6,19000.0,34.7,19.0,8,1.0L-1.5L,Average
8391,Toyota,Innova,2017,Petrol,Manual,2390000.0,15.5,1200,5,16200.0,23.9,16.2,7,1.0L-1.5L,Average
8392,Toyota,Urban Cruiser,2021,Electric,Automatic,2950000.0,27.2,2500,7,20900.0,29.5,20.9,3,2.0L-3.0L,Excellent
8393,Toyota,Urban Cruiser,2015,Petrol,Manual,550000.0,16.8,1000,5,18200.0,5.5,18.2,9,Below 1.0L,Average
8394,Maruti Suzuki,WagonR,2015,Diesel,Manual,2790000.0,14.5,1200,7,16000.0,27.9,16.0,9,1.0L-1.5L,Low
8395,Toyota,Innova,2017,CNG,Automatic,3430000.0,16.2,800,4,23000.0,34.3,23.0,7,Below 1.0L,Average
8396,Toyota,Urban Cruiser,2017,Diesel,Manual,2410000.0,17.4,1200,4,24300.0,24.1,24.3,7,1.0L-1.5L,Average
8397,Honda,WR-V,2020,CNG,Manual,3330000.0,25.8,1800,5,11200.0,33.3,11.2,4,1.5L-2.0L,Excellent
8398,Renault,Triber,2021,CNG,Automatic,1390000.0,18.6,2000,6,18000.0,13.9,18.0,3,1.5L-2.0L,Average
8399,Skoda,Slavia,2015,Petrol,Automatic,2150000.0,15.2,2500,4,10300.0,21.5,10.3,9,2.0L-3.0L,Average
8400,Hyundai,i20,2021,Petrol,Manual,3000000.0,10.9,2500,7,13700.0,30.0,13.7,3,2.0L-3.0L,Low
8401,Kia,Seltos,2022,Electric,Manual,2170000.0,23.9,2500,4,7700.0,21.7,7.7,2,2.0L-3.0L,Good
8402,Skoda,Rapid,2019,Petrol,Automatic,2810000.0,25.4,800,6,11700.0,28.1,11.7,5,Below 1.0L,Excellent
8403,Hyundai,i10,2015,Diesel,Automatic,1610000.0,24.6,2000,7,5400.0,16.1,5.4,9,1.5L-2.0L,Good
8404,Volkswagen,Polo,2017,Petrol,Manual,2000000.0,18.3,1200,5,8900.0,20.0,8.9,7,1.0L-1.5L,Average
8405,Honda,Amaze,2017,CNG,Automatic,3150000.0,14.9,800,4,9800.0,31.5,9.8,7,Below 1.0L,Low
8406,Skoda,Rapid,2019,Electric,Automatic,3130000.0,23.0,1500,7,15200.0,31.3,15.2,5,1.0L-1.5L,Good
8407,Kia,EV6,2015,Petrol,Automatic,660000.0,14.8,800,6,6100.0,6.6,6.1,9,Below 1.0L,Low
8408,Skoda,Kushaq,2020,Electric,Manual,2370000.0,18.7,2000,7,21600.0,23.7,21.6,4,1.5L-2.0L,Average
8409,Toyota,Fortuner,2018,Petrol,Automatic,2200000.0,28.2,1000,4,14600.0,22.0,14.6,6,Below 1.0L,Excellent
8410,Mahindra,XUV700,2021,Electric,Manual,1800000.0,27.9,800,4,11500.0,18.0,11.5,3,Below 1.0L,Excellent
8411,Toyota,Innova,2023,Diesel,Automatic,3220000.0,19.8,2500,6,6400.0,32.2,6.4,1,2.0L-3.0L,Average
8412,Honda,Amaze,2017,Electric,Manual,3000000.0,12.9,2000,7,23400.0,30.0,23.4,7,1.5L-2.0L,Low
8413,Skoda,Rapid,2018,Electric,Manual,3450000.0,14.4,800,7,18300.0,34.5,18.3,6,Below 1.0L,Low
8414,Toyota,Camry,2024,Petrol,Manual,1350000.0,23.6,1200,5,22100.0,13.5,22.1,0,1.0L-1.5L,Good
8415,Toyota,Urban Cruiser,2021,Diesel,Automatic,1960000.0,27.6,1000,4,12300.0,19.6,12.3,3,Below 1.0L,Excellent
8416,Honda,Civic,2016,Electric,Manual,2700000.0,17.4,2500,6,10700.0,27.0,10.7,8,2.0L-3.0L,Average
8417,Renault,Kiger,2016,CNG,Manual,2720000.0,19.5,800,6,10100.0,27.2,10.1,8,Below 1.0L,Average
8418,Skoda,Kushaq,2020,Electric,Automatic,3110000.0,21.2,1200,5,23600.0,31.1,23.6,4,1.0L-1.5L,Good
8419,Volkswagen,Polo,2017,Diesel,Manual,2900000.0,27.1,800,5,18600.0,29.0,18.6,7,Below 1.0L,Excellent
8420,Skoda,Octavia,2023,CNG,Manual,2890000.0,25.2,1200,6,23400.0,28.9,23.4,1,1.0L-1.5L,Excellent
8421,Tata Motors,Punch,2018,Diesel,Automatic,3450000.0,21.6,2000,4,24700.0,34.5,24.7,6,1.5L-2.0L,Good
8422,Tata Motors,Tiago,2017,CNG,Manual,3170000.0,16.1,2500,6,20300.0,31.7,20.3,7,2.0L-3.0L,Average
8423,Volkswagen,Vento,2024,Petrol,Manual,2090000.0,25.4,1200,4,19300.0,20.9,19.3,0,1.0L-1.5L,Excellent
8424,Mahindra,XUV300,2022,Electric,Manual,550000.0,17.6,1800,5,19600.0,5.5,19.6,2,1.5L-2.0L,Average
8425,Toyota,Fortuner,2020,CNG,Automatic,2420000.0,28.5,2500,7,10200.0,24.2,10.2,4,2.0L-3.0L,Excellent
8426,Maruti Suzuki,Ertiga,2019,Diesel,Automatic,470000.0,29.2,2000,6,20000.0,4.7,20.0,5,1.5L-2.0L,Excellent
8427,Kia,EV6,2024,Diesel,Manual,930000.0,24.5,1500,6,10600.0,9.3,10.6,0,1.0L-1.5L,Good
8428,Mahindra,Scorpio,2023,Diesel,Automatic,2060000.0,16.9,2000,7,13500.0,20.6,13.5,1,1.5L-2.0L,Average
8429,Kia,Carens,2017,Petrol,Automatic,1600000.0,17.6,1800,6,20600.0,16.0,20.6,7,1.5L-2.0L,Average
8430,Hyundai,Verna,2019,CNG,Automatic,910000.0,28.1,1800,4,23100.0,9.1,23.1,5,1.5L-2.0L,Excellent
8431,Hyundai,i20,2021,Diesel,Automatic,2240000.0,26.6,800,5,20000.0,22.4,20.0,3,Below 1.0L,Excellent
8432,Volkswagen,Virtus,2017,Petrol,Automatic,1640000.0,28.9,1800,7,18200.0,16.4,18.2,7,1.5L-2.0L,Excellent
8433,Mahindra,XUV700,2018,Diesel,Manual,1550000.0,27.6,1000,7,19700.0,15.5,19.7,6,Below 1.0L,Excellent
8434,Kia,Sonet,2016,CNG,Manual,2920000.0,29.6,1200,5,17900.0,29.2,17.9,8,1.0L-1.5L,Excellent
8435,Volkswagen,Vento,2016,Diesel,Automatic,2060000.0,23.8,1800,5,19500.0,20.6,19.5,8,1.5L-2.0L,Good
8436,Mahindra,XUV700,2015,Electric,Automatic,1490000.0,27.4,1500,4,22600.0,14.9,22.6,9,1.0L-1.5L,Excellent
8437,Toyota,Glanza,2016,Diesel,Automatic,410000.0,12.6,1000,7,6500.0,4.1,6.5,8,Below 1.0L,Low
8438,Tata Motors,Altroz,2020,Electric,Automatic,1550000.0,16.7,2000,5,19800.0,15.5,19.8,4,1.5L-2.0L,Average
8439,Tata Motors,Tiago,2023,CNG,Automatic,860000.0,18.5,1500,6,24400.0,8.6,24.4,1,1.0L-1.5L,Average
8440,Honda,Amaze,2018,Diesel,Automatic,2770000.0,28.8,1000,4,11700.0,27.7,11.7,6,Below 1.0L,Excellent
8441,Toyota,Camry,2022,Diesel,Manual,460000.0,29.0,2500,6,16500.0,4.6,16.5,2,2.0L-3.0L,Excellent
8442,Kia,Carnival,2021,Petrol,Manual,800000.0,20.3,1200,7,15500.0,8.0,15.5,3,1.0L-1.5L,Good
8443,Hyundai,Verna,2017,Diesel,Manual,540000.0,27.1,1500,7,23700.0,5.4,23.7,7,1.0L-1.5L,Excellent
8444,Volkswagen,Vento,2016,Diesel,Automatic,3470000.0,22.8,1200,6,25000.0,34.7,25.0,8,1.0L-1.5L,Good
8445,Maruti Suzuki,Ertiga,2020,Diesel,Manual,1980000.0,20.5,2000,7,10500.0,19.8,10.5,4,1.5L-2.0L,Good
8446,Kia,EV6,2017,Electric,Automatic,1700000.0,24.5,800,7,11000.0,17.0,11.0,7,Below 1.0L,Good
8447,Tata Motors,Harrier,2018,Diesel,Manual,880000.0,26.3,800,5,11700.0,8.8,11.7,6,Below 1.0L,Excellent
8448,Maruti Suzuki,Ertiga,2015,Diesel,Automatic,2980000.0,27.4,1500,6,10000.0,29.8,10.0,9,1.0L-1.5L,Excellent
8449,Mahindra,XUV700,2024,Petrol,Automatic,2230000.0,18.0,800,4,9400.0,22.3,9.4,0,Below 1.0L,Average
8450,Toyota,Fortuner,2022,Electric,Manual,1150000.0,23.8,1000,5,5600.0,11.5,5.6,2,Below 1.0L,Good
